172.23.72.194;2022-12-15 10:26:02.505990;0.000000000;0.000000000
172.23.72.194;2023-11-20 23:09:35.128163;Erro;Erro;
172.23.72.194;2023-11-20 23:09:51.515939;Erro;Erro;
172.23.72.194;2023-11-20 23:10:09.936212;Erro;Erro;
172.23.72.194;2023-11-20 23:10:26.324169;Erro;Erro;
172.23.72.194;2023-11-20 23:10:44.763937;Erro;Erro;
172.23.72.194;2023-11-20 23:11:01.151908;Erro;Erro;
172.23.72.194;2023-11-20 23:11:17.532036;Erro;Erro;
172.23.72.194;2023-11-20 23:11:35.971933;Erro;Erro;
172.23.72.194;2023-11-20 23:11:54.388173;Erro;Erro;
172.23.72.194;2023-11-20 23:12:10.768257;Erro;Erro;
172.23.72.194;2023-11-20 23:12:29.204171;Erro;Erro;
172.23.72.194;2023-11-20 23:12:45.595940;Erro;Erro;
172.23.72.194;2023-11-20 23:13:04.020172;Erro;Erro;
172.23.72.194;2023-11-20 23:13:20.400246;Erro;Erro;
172.23.72.194;2023-11-20 23:13:36.803928;Erro;Erro;
172.23.72.194;2023-11-20 23:13:55.227946;Erro;Erro;
172.23.72.194;2023-11-20 23:14:11.611926;Erro;Erro;
172.23.72.194;2023-11-20 23:14:27.999902;Erro;Erro;
172.23.72.194;2023-11-20 23:14:46.427962;Erro;Erro;
172.23.72.194;2023-11-20 23:15:02.811934;Erro;Erro;
172.23.72.194;2023-11-20 23:15:21.236134;Erro;Erro;
172.23.72.194;2023-11-20 23:15:37.616264;Erro;Erro;
172.23.72.194;2023-11-20 23:15:56.059950;Erro;Erro;
172.23.72.194;2023-11-20 23:16:12.451794;Erro;Erro;
172.23.72.194;2023-11-20 23:16:30.872160;Erro;Erro;
172.23.72.194;2023-11-20 23:16:47.252170;Erro;Erro;
172.23.72.194;2023-11-20 23:17:05.688159;Erro;Erro;
172.23.72.194;2023-11-20 23:17:22.087953;Erro;Erro;
172.23.72.194;2023-11-20 23:17:40.496249;Erro;Erro;
172.23.72.194;2023-11-20 23:17:54.847935;Erro;Erro;
172.23.72.194;2023-11-20 23:18:15.316171;Erro;Erro;
172.23.72.194;2023-11-20 23:18:29.649086;Erro;Erro;
172.23.72.194;2023-11-20 23:18:50.128259;Erro;Erro;
172.23.72.194;2023-11-20 23:19:06.520166;Erro;Erro;
172.23.72.194;2023-11-20 23:19:24.944245;Erro;Erro;
172.23.72.194;2023-11-20 23:19:41.328260;Erro;Erro;
172.23.72.194;2023-11-20 23:19:57.735897;Erro;Erro;
172.23.72.194;2023-11-20 23:20:14.107950;Erro;Erro;
172.23.72.194;2023-11-20 23:20:32.543897;Erro;Erro;
172.23.72.194;2023-11-20 23:20:48.939951;Erro;Erro;
172.23.72.194;2023-11-20 23:21:07.371903;Erro;Erro;
172.23.72.194;2023-11-20 23:21:23.728238;Erro;Erro;
172.23.72.194;2023-11-20 23:21:42.183895;Erro;Erro;
172.23.72.194;2023-11-20 23:21:58.559911;Erro;Erro;
172.23.72.194;2023-11-20 23:22:05.360902;0.000000000;0.000000000
172.23.72.194;2023-11-20 23:22:06.611070;0.000000000;0.000000000
172.23.72.194;2023-11-20 23:22:06.789455;0.000000000;0.000000000
172.23.72.194;2023-11-20 23:22:08.293617;0.000000000;0.000000000
172.23.72.194;2023-11-20 23:22:16.980172;Erro;Erro;
172.23.72.194;2023-11-20 23:22:21.280843;-20.482916202;-43.917066768
172.23.72.194;2023-11-20 23:22:25.073382;-20.482915900;-43.917065474
172.23.72.194;2023-11-20 23:22:33.360218;Erro;Erro;
172.23.72.194;2023-11-20 23:22:41.861811;-20.482878778;-43.917060636
172.23.72.194;2023-11-20 23:22:51.800182;Erro;Erro;
172.23.72.194;2023-11-20 23:23:07.407224;-20.482865706;-43.917064864
172.23.72.194;2023-11-20 23:23:16.376262;-20.482861520;-43.917064958
172.23.72.194;2023-11-20 23:23:35.173227;-20.482857256;-43.917068898
172.23.72.194;2023-11-20 23:23:51.048565;-20.482856869;-43.917068641
172.23.72.194;2023-11-20 23:24:09.564900;-20.482857026;-43.917068437
172.23.72.194;2023-11-20 23:24:25.687094;-20.482857434;-43.917068500
172.23.72.194;2023-11-20 23:24:45.843051;-20.482858066;-43.917068558
172.23.72.194;2023-11-20 23:25:00.563122;-20.482858637;-43.917068721
172.23.72.194;2023-11-20 23:25:19.297309;-20.482859267;-43.917068887
172.23.72.194;2023-11-20 23:25:36.793844;-20.482859661;-43.917069005
172.23.72.194;2023-11-20 23:25:54.232350;-20.482860030;-43.917069108
172.23.72.194;2023-11-20 23:26:11.064097;-20.482860218;-43.917069174
172.23.72.194;2023-11-20 23:26:28.699891;-20.482860309;-43.917069248
172.23.72.194;2023-11-20 23:26:44.762606;-20.482860361;-43.917069315
172.23.72.194;2023-11-20 23:27:03.044332;-20.482860378;-43.917069402
172.23.72.194;2023-11-20 23:27:19.398435;-20.482860443;-43.917069518
172.23.72.194;2023-11-20 23:27:37.487854;-20.482860574;-43.917069747
172.23.72.194;2023-11-20 23:27:54.223997;-20.482860798;-43.917070119
172.23.72.194;2023-11-20 23:28:12.179741;-20.482860990;-43.917070479
172.23.72.194;2023-11-20 23:28:41.600277;-20.482861241;-43.917070831
172.23.72.194;2023-11-20 23:28:47.224561;-20.482861264;-43.917071015
172.23.72.194;2023-11-20 23:29:03.443393;-20.482861243;-43.917071132
172.23.72.194;2023-11-20 23:29:22.309613;-20.482861394;-43.917071009
172.23.72.194;2023-11-20 23:29:38.087582;-20.482861384;-43.917070925
172.23.72.194;2023-11-20 23:29:56.682037;-20.482861324;-43.917070838
172.23.72.194;2023-11-20 23:30:13.151329;-20.482861298;-43.917070738
172.23.72.194;2023-11-20 23:30:47.485280;-20.482861350;-43.917070367
172.23.72.194;2023-11-20 23:31:06.790389;-20.482861245;-43.917070266
172.23.72.194;2023-11-20 23:31:29.419914;-20.482861105;-43.917070226
172.23.72.194;2023-11-20 23:31:43.466885;-20.482860907;-43.917070203
172.23.72.194;2023-11-20 23:31:59.661210;-20.482860701;-43.917070187
172.23.72.194;2023-11-20 23:32:16.365192;-20.482860440;-43.917070204
172.23.72.194;2023-11-20 23:32:31.334485;-20.482860225;-43.917070215
172.23.72.194;2023-11-20 23:32:50.826123;-20.482859989;-43.917070249
172.23.72.194;2023-11-20 23:33:05.643995;-20.482859841;-43.917070299
172.23.72.194;2023-11-20 23:33:26.986830;-20.482859711;-43.917070368
172.23.72.194;2023-11-20 23:33:40.670595;-20.482859513;-43.917070424
172.23.72.194;2023-11-20 23:33:42.264939;-20.482861327;-43.917070546
172.23.72.194;2023-11-20 23:33:58.716632;-20.482859310;-43.917070497
172.23.72.194;2023-11-20 23:34:15.865926;-20.482859141;-43.917070560
172.23.72.194;2023-11-20 23:34:34.187233;-20.482858991;-43.917070643
172.23.72.194;2023-11-20 23:34:50.570327;-20.482858902;-43.917070710
172.23.72.194;2023-11-20 23:35:08.459130;-20.482858737;-43.917070811
172.23.72.194;2023-11-20 23:35:25.209374;-20.482858540;-43.917070915
172.23.72.194;2023-11-20 23:35:44.347540;-20.482858261;-43.917071043
172.23.72.194;2023-11-20 23:35:59.333561;-20.482858037;-43.917071136
172.23.72.194;2023-11-20 23:36:18.993956;-20.482857872;-43.917071183
172.23.72.194;2023-11-20 23:36:33.458697;-20.482857741;-43.917071197
172.23.72.194;2023-11-20 23:36:52.739029;-20.482857536;-43.917071219
172.23.72.194;2023-11-20 23:37:09.181262;-20.482857337;-43.917071288
172.23.72.194;2023-11-20 23:37:28.941728;-20.482857051;-43.917071404
172.23.72.194;2023-11-20 23:37:42.768583;-20.482856808;-43.917071512
172.23.72.194;2023-11-20 23:38:02.798266;-20.482856501;-43.917071655
172.23.72.194;2023-11-20 23:38:17.370097;-20.482856309;-43.917071780
172.23.72.194;2023-11-20 23:38:39.235907;-20.482856129;-43.917071935
172.23.72.194;2023-11-20 23:38:53.180311;-20.482855971;-43.917072086
172.23.72.194;2023-11-20 23:39:11.399552;-20.482855762;-43.917072296
172.23.72.194;2023-11-20 23:39:26.599172;-20.482855610;-43.917072460
172.23.72.194;2023-11-20 23:39:46.734199;-20.482855428;-43.917072668
172.23.72.194;2023-11-20 23:40:16.088696;-20.482855272;-43.917072857
172.23.72.194;2023-11-20 23:40:20.317139;-20.482855115;-43.917073081
172.23.72.194;2023-11-20 23:40:35.647197;-20.482855077;-43.917073240
172.23.72.194;2023-11-20 23:40:55.220548;-20.482855064;-43.917073443
172.23.72.194;2023-11-20 23:41:10.547664;-20.482855065;-43.917073614
172.23.72.194;2023-11-20 23:41:30.748431;-20.482855135;-43.917073832
172.23.72.194;2023-11-20 23:41:45.798827;-20.482855227;-43.917073993
172.23.72.194;2023-11-20 23:42:04.304047;-20.482855911;-43.917075172
172.23.72.194;2023-11-20 23:42:21.014995;-20.482856674;-43.917077171
172.23.72.194;2023-11-20 23:42:38.964040;-20.482856911;-43.917078539
172.23.72.194;2023-11-20 23:42:54.455054;-20.482857008;-43.917079197
172.23.72.194;2023-11-20 23:43:13.684932;-20.482857186;-43.917079663
172.23.72.194;2023-11-20 23:45:39.871894;Erro;Erro;
172.23.72.194;2023-11-20 23:45:58.292172;Erro;Erro;
172.23.72.194;2023-11-20 23:46:14.676152;Erro;Erro;
172.23.72.194;2023-11-20 23:46:33.115940;Erro;Erro;
172.23.72.194;2023-11-20 23:46:47.455908;Erro;Erro;
172.23.72.194;2023-11-20 23:47:07.931938;Erro;Erro;
172.23.72.194;2023-11-20 23:47:22.275921;Erro;Erro;
172.23.72.194;2023-11-20 23:47:42.740161;Erro;Erro;
172.23.72.194;2023-11-20 23:47:57.087899;Erro;Erro;
172.23.72.194;2023-11-20 23:48:17.579908;Erro;Erro;
172.23.72.194;2023-11-20 23:48:31.911756;Erro;Erro;
172.23.72.194;2023-11-20 23:48:52.368344;Erro;Erro;
172.23.72.194;2023-11-20 23:49:06.715941;Erro;Erro;
172.23.72.194;2023-11-20 23:49:25.159946;Erro;Erro;
172.23.72.194;2023-11-20 23:49:41.531943;Erro;Erro;
172.23.72.194;2023-11-20 23:50:02.004170;Erro;Erro;
172.23.72.194;2023-11-20 23:50:16.347947;Erro;Erro;
172.23.72.194;2023-11-20 23:50:34.772151;Erro;Erro;
172.23.72.194;2023-11-20 23:50:51.163932;Erro;Erro;
172.23.72.194;2023-11-20 23:51:09.603903;Erro;Erro;
172.23.72.194;2023-11-20 23:51:25.968250;Erro;Erro;
172.23.72.194;2023-11-20 23:51:44.400229;Erro;Erro;
172.23.72.194;2023-11-20 23:52:00.792167;Erro;Erro;
172.23.72.194;2023-11-20 23:52:19.216222;Erro;Erro;
172.23.72.194;2023-11-20 23:52:33.567906;Erro;Erro;
172.23.72.194;2023-11-20 23:52:54.047901;Erro;Erro;
172.23.72.194;2023-11-20 23:53:08.403954;Erro;Erro;
172.23.72.194;2023-11-20 23:53:26.835949;Erro;Erro;
172.23.72.194;2023-11-20 23:53:43.207926;Erro;Erro;
172.23.72.194;2023-11-20 23:54:03.664229;Erro;Erro;
172.23.72.194;2023-11-20 23:54:18.023907;Erro;Erro;
172.23.72.194;2023-11-20 23:54:36.459941;Erro;Erro;
172.23.72.194;2023-11-20 23:54:52.839946;Erro;Erro;
172.23.72.194;2023-11-20 23:55:11.256156;Erro;Erro;
172.23.72.194;2023-11-20 23:55:27.636169;Erro;Erro;
172.23.72.194;2023-11-20 23:55:46.064236;Erro;Erro;
172.23.72.194;2023-11-20 23:56:02.448245;Erro;Erro;
172.23.72.194;2023-11-20 23:56:20.895899;Erro;Erro;
172.23.72.194;2023-11-20 23:56:37.264241;Erro;Erro;
172.23.72.194;2023-11-20 23:56:55.711907;Erro;Erro;
172.23.72.194;2023-11-20 23:57:12.080247;Erro;Erro;
172.23.72.194;2023-11-20 23:57:30.527911;Erro;Erro;
172.23.72.194;2023-11-20 23:57:46.900172;Erro;Erro;
172.23.72.194;2023-11-20 23:58:05.328221;Erro;Erro;
172.23.72.194;2023-11-20 23:58:19.675957;Erro;Erro;
172.23.72.194;2023-11-20 23:58:40.155939;Erro;Erro;
172.23.72.194;2023-11-20 23:58:54.488167;Erro;Erro;
172.23.72.194;2023-11-20 23:59:14.964176;Erro;Erro;
172.23.72.194;2023-11-20 23:59:29.323942;Erro;Erro;
172.23.72.194;2023-11-20 23:59:49.780174;Erro;Erro;
172.23.72.194;2023-11-21 00:00:04.131910;Erro;Erro;
172.23.72.194;2023-11-21 00:00:24.596172;Erro;Erro;
172.23.72.194;2023-11-21 00:00:38.943914;Erro;Erro;
172.23.72.194;2023-11-21 00:00:59.412210;Erro;Erro;
172.23.72.194;2023-11-21 00:01:13.752167;Erro;Erro;
172.23.72.194;2023-11-21 00:01:32.199919;Erro;Erro;
172.23.72.194;2023-11-21 00:01:48.568163;Erro;Erro;
172.23.72.194;2023-11-21 00:02:07.003938;Erro;Erro;
172.23.72.194;2023-11-21 00:02:23.391906;Erro;Erro;
172.23.72.194;2023-11-21 00:02:41.827910;Erro;Erro;
172.23.72.194;2023-11-21 00:02:58.200146;Erro;Erro;
172.23.72.194;2023-11-21 00:03:16.632170;Erro;Erro;
172.23.72.194;2023-11-21 00:03:30.975940;Erro;Erro;
172.23.72.194;2023-11-21 00:03:51.441069;Erro;Erro;
172.23.72.194;2023-11-21 00:04:05.815940;Erro;Erro;
172.23.72.194;2023-11-21 00:04:26.256226;Erro;Erro;
172.23.72.194;2023-11-21 00:04:40.603932;Erro;Erro;
172.23.72.194;2023-11-21 00:05:01.080165;Erro;Erro;
172.23.72.194;2023-11-21 00:05:15.427905;Erro;Erro;
172.23.72.194;2023-11-21 00:05:33.844150;Erro;Erro;
172.23.72.194;2023-11-21 00:05:50.239905;Erro;Erro;
172.23.72.194;2023-11-21 00:06:08.683945;Erro;Erro;
172.23.72.194;2023-11-21 00:06:25.051938;Erro;Erro;
172.23.72.194;2023-11-21 00:06:43.483937;Erro;Erro;
172.23.72.194;2023-11-21 00:06:57.827931;Erro;Erro;
172.23.72.194;2023-11-21 00:07:18.299940;Erro;Erro;
172.23.72.194;2023-11-21 00:07:34.672238;Erro;Erro;
172.23.72.194;2023-11-21 00:07:53.108224;Erro;Erro;
172.23.72.194;2023-11-21 00:08:09.499938;Erro;Erro;
172.23.72.194;2023-11-21 00:08:27.924159;Erro;Erro;
172.23.72.194;2023-11-21 00:08:42.279900;Erro;Erro;
172.23.72.194;2023-11-21 00:09:02.736220;Erro;Erro;
172.23.72.194;2023-11-21 00:09:17.076167;Erro;Erro;
172.23.72.194;2023-11-21 00:09:37.552294;Erro;Erro;
172.23.72.194;2023-11-21 00:09:51.892169;Erro;Erro;
172.23.72.194;2023-11-21 00:10:10.339941;Erro;Erro;
172.23.72.194;2023-11-21 00:10:26.708174;Erro;Erro;
172.23.72.194;2023-11-21 00:10:45.151909;Erro;Erro;
172.23.72.194;2023-11-21 00:11:01.524164;Erro;Erro;
172.23.72.194;2023-11-21 00:11:19.971914;Erro;Erro;
172.23.72.194;2023-11-21 00:11:36.340180;Erro;Erro;
172.23.72.194;2023-11-21 00:11:52.739951;Erro;Erro;
172.23.72.194;2023-11-21 00:12:11.152274;Erro;Erro;
172.23.72.194;2023-11-21 00:12:27.563958;Erro;Erro;
172.23.72.194;2023-11-21 00:12:45.968249;Erro;Erro;
172.23.72.194;2023-11-21 00:13:02.375908;Erro;Erro;
172.23.72.194;2023-11-21 00:13:18.747937;Erro;Erro;
172.23.72.194;2023-11-21 00:13:37.176167;Erro;Erro;
172.23.72.194;2023-11-21 00:13:53.571897;Erro;Erro;
172.23.72.194;2023-11-21 00:14:12.003926;Erro;Erro;
172.23.72.194;2023-11-21 00:14:28.376158;Erro;Erro;
172.23.72.194;2023-11-21 00:14:46.811934;Erro;Erro;
172.23.72.194;2023-11-21 00:15:03.184235;Erro;Erro;
172.23.72.194;2023-11-21 00:15:21.620168;Erro;Erro;
172.23.72.194;2023-11-21 00:15:38.000256;Erro;Erro;
172.23.72.194;2023-11-21 00:15:56.436166;Erro;Erro;
172.23.72.194;2023-11-21 00:16:12.816260;Erro;Erro;
172.23.72.194;2023-11-21 00:16:31.283823;Erro;Erro;
172.23.72.194;2023-11-21 00:16:45.599978;Erro;Erro;
172.23.72.194;2023-11-21 00:17:04.031906;Erro;Erro;
172.23.72.194;2023-11-21 00:17:20.419916;Erro;Erro;
172.23.72.194;2023-11-21 00:17:38.851915;Erro;Erro;
172.23.72.194;2023-11-21 00:17:55.227974;Erro;Erro;
172.23.72.194;2023-11-21 00:18:13.667909;Erro;Erro;
172.23.72.194;2023-11-21 00:18:30.036171;Erro;Erro;
172.23.72.194;2023-11-21 00:18:48.475930;Erro;Erro;
172.23.72.194;2023-11-21 00:19:04.859736;Erro;Erro;
172.23.72.194;2023-11-21 00:19:23.288165;Erro;Erro;
172.23.72.194;2023-11-21 00:19:39.664250;Erro;Erro;
172.23.72.194;2023-11-21 00:19:58.107945;Erro;Erro;
172.23.72.194;2023-11-21 00:20:14.484163;Erro;Erro;
172.23.72.194;2023-11-21 00:20:32.920161;Erro;Erro;
172.23.72.194;2023-11-21 00:20:47.267906;Erro;Erro;
172.23.72.194;2023-11-21 00:21:07.728235;Erro;Erro;
172.23.72.194;2023-11-21 00:21:24.112258;Erro;Erro;
172.23.72.194;2023-11-21 00:21:42.544436;Erro;Erro;
172.23.72.194;2023-11-21 00:21:56.903924;Erro;Erro;
172.23.72.194;2023-11-21 00:22:17.360234;Erro;Erro;
172.23.72.194;2023-11-21 00:22:31.731948;Erro;Erro;
172.23.72.194;2023-11-21 00:22:50.136164;Erro;Erro;
172.23.72.194;2023-11-21 00:23:06.527900;Erro;Erro;
172.23.72.194;2023-11-21 00:23:24.963902;Erro;Erro;
172.23.72.194;2023-11-21 00:23:41.336159;Erro;Erro;
172.23.72.194;2023-11-21 00:23:59.768142;Erro;Erro;
172.23.72.194;2023-11-21 00:24:16.148199;Erro;Erro;
172.23.72.194;2023-11-21 00:24:34.576237;Erro;Erro;
172.23.72.194;2023-11-21 00:24:50.988004;Erro;Erro;
172.23.72.194;2023-11-21 00:25:09.400162;Erro;Erro;
172.23.72.194;2023-11-21 00:25:25.784155;Erro;Erro;
172.23.72.194;2023-11-21 00:25:44.208344;Erro;Erro;
172.23.72.194;2023-11-21 00:26:00.592237;Erro;Erro;
172.23.72.194;2023-11-21 00:26:19.032164;Erro;Erro;
172.23.72.194;2023-11-21 00:26:35.431913;Erro;Erro;
172.23.72.194;2023-11-21 00:26:53.844234;Erro;Erro;
172.23.72.194;2023-11-21 00:27:08.191925;Erro;Erro;
172.23.72.194;2023-11-21 00:27:28.656280;Erro;Erro;
172.23.72.194;2023-11-21 00:27:43.000184;Erro;Erro;
172.23.72.194;2023-11-21 00:28:01.424235;Erro;Erro;
172.23.72.194;2023-11-21 00:28:19.856266;Erro;Erro;
172.23.72.194;2023-11-21 00:28:36.248155;Erro;Erro;
172.23.72.194;2023-11-21 00:28:52.635942;Erro;Erro;
172.23.72.194;2023-11-21 00:29:11.056753;Erro;Erro;
172.23.72.194;2023-11-21 00:29:27.451938;Erro;Erro;
172.23.72.194;2023-11-21 00:29:45.887904;Erro;Erro;
172.23.72.194;2023-11-21 00:30:02.256211;Erro;Erro;
172.23.72.194;2023-11-21 00:30:20.696164;Erro;Erro;
172.23.72.194;2023-11-21 00:30:37.072226;Erro;Erro;
172.23.72.194;2023-11-21 00:30:55.512158;Erro;Erro;
172.23.72.194;2023-11-21 00:31:11.888260;Erro;Erro;
172.23.72.194;2023-11-21 00:31:30.335913;Erro;Erro;
172.23.72.194;2023-11-21 00:31:46.704261;Erro;Erro;
172.23.72.194;2023-11-21 00:32:05.140173;Erro;Erro;
172.23.72.194;2023-11-21 00:32:21.524164;Erro;Erro;
172.23.72.194;2023-11-21 00:32:39.956173;Erro;Erro;
172.23.72.194;2023-11-21 00:32:56.344164;Erro;Erro;
172.23.72.194;2023-11-21 00:33:14.776163;Erro;Erro;
172.23.72.194;2023-11-21 00:33:29.115930;Erro;Erro;
172.23.72.194;2023-11-21 00:33:49.595932;Erro;Erro;
172.23.72.194;2023-11-21 00:34:03.931950;Erro;Erro;
172.23.72.194;2023-11-21 00:34:22.363936;Erro;Erro;
172.23.72.194;2023-11-21 00:34:38.755903;Erro;Erro;
172.23.72.194;2023-11-21 00:34:59.231901;Erro;Erro;
172.23.72.194;2023-11-21 00:35:13.563945;Erro;Erro;
172.23.72.194;2023-11-21 00:35:32.007898;Erro;Erro;
172.23.72.194;2023-11-21 00:35:48.372170;Erro;Erro;
172.23.72.194;2023-11-21 00:36:06.800239;Erro;Erro;
172.23.72.194;2023-11-21 00:36:23.199903;Erro;Erro;
172.23.72.194;2023-11-21 00:36:41.624161;Erro;Erro;
172.23.72.194;2023-11-21 00:36:58.027957;Erro;Erro;
172.23.72.194;2023-11-21 00:37:16.447905;Erro;Erro;
172.23.72.194;2023-11-21 00:37:32.824166;Erro;Erro;
172.23.72.194;2023-11-21 00:37:51.252174;Erro;Erro;
172.23.72.194;2023-11-21 00:38:05.599935;Erro;Erro;
172.23.72.194;2023-11-21 00:38:26.064253;Erro;Erro;
172.23.72.194;2023-11-21 00:38:42.448244;Erro;Erro;
172.23.72.194;2023-11-21 00:39:00.880246;Erro;Erro;
172.23.72.194;2023-11-21 00:39:15.235913;Erro;Erro;
172.23.72.194;2023-11-21 00:39:33.648269;Erro;Erro;
172.23.72.194;2023-11-21 00:39:50.055913;Erro;Erro;
172.23.72.194;2023-11-21 00:40:08.479908;Erro;Erro;
172.23.72.194;2023-11-21 00:40:24.867918;Erro;Erro;
172.23.72.194;2023-11-21 00:40:43.307951;Erro;Erro;
172.23.72.194;2023-11-21 00:40:59.683912;Erro;Erro;
172.23.72.194;2023-11-21 00:41:18.115911;Erro;Erro;
172.23.72.194;2023-11-21 00:41:34.499917;Erro;Erro;
172.23.72.194;2023-11-21 00:41:52.920163;Erro;Erro;
172.23.72.194;2023-11-21 00:42:09.307942;Erro;Erro;
172.23.72.194;2023-11-21 00:42:27.728244;Erro;Erro;
172.23.72.194;2023-11-21 00:42:44.123939;Erro;Erro;
172.23.72.194;2023-11-21 00:43:02.552162;Erro;Erro;
172.23.72.194;2023-11-21 00:43:18.939942;Erro;Erro;
172.23.72.194;2023-11-21 00:43:37.364171;Erro;Erro;
172.23.72.194;2023-11-21 00:43:53.752197;Erro;Erro;
172.23.72.194;2023-11-21 00:44:10.139934;Erro;Erro;
172.23.72.194;2023-11-21 00:44:26.523929;Erro;Erro;
172.23.72.194;2023-11-21 00:44:44.956001;Erro;Erro;
172.23.72.194;2023-11-21 00:45:03.376248;Erro;Erro;
172.23.72.194;2023-11-21 00:45:19.771921;Erro;Erro;
172.23.72.194;2023-11-21 00:45:36.159900;Erro;Erro;
172.23.72.194;2023-11-21 00:45:54.580168;Erro;Erro;
172.23.72.194;2023-11-21 00:46:10.979911;Erro;Erro;
172.23.72.194;2023-11-21 00:46:29.411909;Erro;Erro;
172.23.72.194;2023-11-21 00:46:45.776255;Erro;Erro;
172.23.72.194;2023-11-21 00:47:04.219919;Erro;Erro;
172.23.72.194;2023-11-21 00:47:20.607905;Erro;Erro;
172.23.72.194;2023-11-21 00:47:36.988001;Erro;Erro;
172.23.72.194;2023-11-21 00:47:55.412188;Erro;Erro;
172.23.72.194;2023-11-21 00:48:11.811948;Erro;Erro;
172.23.72.194;2023-11-21 00:48:30.228164;Erro;Erro;
172.23.72.194;2023-11-21 00:48:46.623757;Erro;Erro;
172.23.72.194;2023-11-21 00:49:03.000166;Erro;Erro;
172.23.72.194;2023-11-21 00:49:21.439902;Erro;Erro;
172.23.72.194;2023-11-21 00:49:37.808236;Erro;Erro;
172.23.72.194;2023-11-21 00:49:56.248163;Erro;Erro;
172.23.72.194;2023-11-21 00:50:12.659942;Erro;Erro;
172.23.72.194;2023-11-21 00:50:31.067938;Erro;Erro;
172.23.72.194;2023-11-21 00:50:47.463972;Erro;Erro;
172.23.72.194;2023-11-21 00:51:05.876158;Erro;Erro;
172.23.72.194;2023-11-21 00:51:22.256238;Erro;Erro;
172.23.72.194;2023-11-21 00:51:40.719935;Erro;Erro;
172.23.72.194;2023-11-21 00:51:57.080171;Erro;Erro;
172.23.72.194;2023-11-21 00:52:15.519904;Erro;Erro;
172.23.72.194;2023-11-21 00:52:31.903865;Erro;Erro;
172.23.72.194;2023-11-21 00:52:50.328161;Erro;Erro;
172.23.72.194;2023-11-21 00:53:06.704233;Erro;Erro;
172.23.72.194;2023-11-21 00:53:25.155911;Erro;Erro;
172.23.72.194;2023-11-21 00:53:41.520220;Erro;Erro;
172.23.72.194;2023-11-21 00:53:59.952231;Erro;Erro;
172.23.72.194;2023-11-21 00:54:16.336255;Erro;Erro;
172.23.72.194;2023-11-21 00:54:34.772173;Erro;Erro;
172.23.72.194;2023-11-21 00:54:49.626340;-20.482918613;-43.917040896
172.23.72.194;2023-11-21 00:54:51.152255;Erro;Erro;
172.23.72.194;2023-11-21 00:54:53.265225;-20.482914475;-43.917041171
