172.23.72.174;2022-12-15 10:23:51.416058;Erro;Erro;
172.23.72.174;2023-10-23 11:03:32.745095;-20.447157218;-43.925942356
172.23.72.174;2023-10-23 11:04:09.828987;-20.449668387;-43.926142516
172.23.72.174;2023-10-23 11:04:44.162013;-20.451809990;-43.927125382
172.23.72.174;2023-10-23 11:05:18.393717;-20.454115660;-43.926638474
172.23.72.174;2023-10-23 11:05:52.218944;-20.456356001;-43.926779161
172.23.72.174;2023-10-23 11:06:25.857397;-20.457308614;-43.926977156
172.23.72.174;2023-10-23 11:06:59.822913;-20.458395213;-43.927691489
172.23.72.174;2023-10-23 11:07:34.071053;-20.460143775;-43.929491088
172.23.72.174;2023-10-23 11:08:10.441944;-20.462087838;-43.931015092
172.23.72.174;2023-10-23 11:08:45.891927;-20.464324771;-43.931189721
172.23.72.174;2023-10-23 11:09:17.564456;-20.466017565;-43.932304764
172.23.72.174;2023-10-23 11:09:51.319580;-20.468363753;-43.932505213
172.23.72.174;2023-10-23 11:10:25.368260;-20.470727982;-43.932579398
172.23.72.174;2023-10-23 11:11:00.226514;-20.472001159;-43.933879959
172.23.72.174;2023-10-23 11:11:34.193189;-20.473039893;-43.936055341
172.23.72.174;2023-10-23 11:12:08.761021;-20.474792230;-43.937817663
172.23.72.174;2023-10-23 11:12:42.441387;-20.476235608;-43.939090912
172.23.72.174;2023-10-23 11:13:16.492854;-20.477622402;-43.940200683
172.23.72.174;2023-10-23 11:13:50.406481;-20.479438314;-43.938930999
172.23.72.174;2023-10-23 11:14:24.493393;-20.480131450;-43.937547396
172.23.72.174;2023-10-23 11:14:58.848288;-20.480335556;-43.937134897
172.23.72.174;2023-10-23 11:15:32.425383;-20.480636069;-43.937120298
172.23.72.174;2023-10-23 11:16:08.709371;-20.480673755;-43.937056439
172.23.72.174;2023-10-23 11:16:43.293418;-20.480650449;-43.937125516
172.23.72.174;2023-10-23 11:17:17.261606;-20.480328033;-43.937469012
172.23.72.174;2023-10-23 11:17:50.657210;-20.479039802;-43.939436347
172.23.72.174;2023-10-23 11:18:25.011010;-20.477420375;-43.939660211
172.23.72.174;2023-10-23 11:18:59.269436;-20.478621275;-43.936396316
172.23.72.174;2023-10-23 11:19:32.840761;-20.478506706;-43.932373079
172.23.72.174;2023-10-23 11:20:10.077491;-20.478813436;-43.929666453
172.23.72.174;2023-10-23 11:20:44.295855;-20.475568481;-43.927966615
172.23.72.174;2023-10-23 11:21:18.020017;-20.472395371;-43.925932053
172.23.72.174;2023-10-23 11:21:52.229414;-20.471758699;-43.924068111
172.23.72.174;2023-10-23 11:22:26.609395;-20.471664748;-43.923579000
172.23.72.174;2023-10-23 11:22:59.937018;-20.469403586;-43.922675202
172.23.72.174;2023-10-23 11:23:33.693393;-20.466229470;-43.921274612
172.23.72.174;2023-10-23 11:24:11.175188;-20.465628441;-43.920629492
172.23.72.174;2023-10-23 11:24:45.099368;-20.465827618;-43.921000006
172.23.72.174;2023-10-23 11:25:18.813382;-20.469022385;-43.922729833
172.23.72.174;2023-10-23 11:25:52.379531;-20.471397084;-43.923433903
172.23.72.174;2023-10-23 11:26:26.181419;-20.473837581;-43.923426887
172.23.72.174;2023-10-23 11:27:00.293444;-20.474865378;-43.920468547
172.23.72.174;2023-10-23 11:27:33.456601;-20.474579204;-43.917534641
172.23.72.174;2023-10-23 11:28:11.602526;-20.473265476;-43.918870579
172.23.72.174;2023-10-23 11:28:45.175011;-20.472595763;-43.920894459
172.23.72.174;2023-10-23 11:29:18.599856;-20.471761833;-43.919435576
172.23.72.174;2023-10-23 11:29:52.465099;-20.469716132;-43.919317091
172.23.72.174;2023-10-23 11:30:26.472388;-20.468698923;-43.919615796
172.23.72.174;2023-10-23 11:31:00.790966;-20.468697748;-43.919615768
172.23.72.174;2023-10-23 11:31:34.834211;-20.468697025;-43.919616356
172.23.72.174;2023-10-23 11:32:09.885762;-20.468696389;-43.919616416
172.23.72.174;2023-10-23 11:32:44.904631;-20.468696787;-43.919616877
172.23.72.174;2023-10-23 11:33:18.371945;-20.468756331;-43.919341559
172.23.72.174;2023-10-23 11:33:52.173842;-20.468465221;-43.919300691
172.23.72.174;2023-10-23 11:34:26.238500;-20.468464524;-43.919299503
172.23.72.174;2023-10-23 11:35:00.399264;-20.468464690;-43.919298950
172.23.72.174;2023-10-23 11:35:33.468848;-20.468465191;-43.919298788
172.23.72.174;2023-10-23 11:36:10.900530;-20.468465362;-43.919299113
172.23.72.174;2023-10-23 11:36:44.599399;-20.468465611;-43.919299341
172.23.72.174;2023-10-23 11:37:19.327035;-20.469533562;-43.919350487
172.23.72.174;2023-10-23 11:37:53.344960;-20.470766037;-43.919508427
172.23.72.174;2023-10-23 11:38:26.677061;-20.471786562;-43.919601407
172.23.72.174;2023-10-23 11:38:59.752215;-20.472223781;-43.920467699
172.23.72.174;2023-10-23 11:39:34.611475;-20.472954224;-43.920985764
172.23.72.174;2023-10-23 11:40:09.797427;-20.473245067;-43.919735248
172.23.72.174;2023-10-23 11:40:45.117391;-20.473360828;-43.918779231
172.23.72.174;2023-10-23 11:41:19.107867;-20.473289745;-43.917758269
172.23.72.174;2023-10-23 11:41:52.524041;-20.474530986;-43.917718255
172.23.72.174;2023-10-23 11:42:26.195955;-20.474543146;-43.918753030
172.23.72.174;2023-10-23 11:43:01.121409;-20.474557851;-43.919753714
172.23.72.174;2023-10-23 11:43:35.056508;-20.474553655;-43.919992697
172.23.72.174;2023-10-23 11:44:11.609875;-20.474554107;-43.920012111
172.23.72.174;2023-10-23 11:44:44.905407;-20.475279809;-43.919915188
172.23.72.174;2023-10-23 11:45:18.833421;-20.476306797;-43.918887630
172.23.72.174;2023-10-23 11:45:53.215299;-20.476323409;-43.918843989
172.23.72.174;2023-10-23 11:46:26.841459;-20.476324735;-43.918840143
172.23.72.174;2023-10-23 11:47:01.096148;-20.476454741;-43.918965977
172.23.72.174;2023-10-23 11:47:34.541390;-20.476120450;-43.919455687
172.23.72.174;2023-10-23 11:48:09.704153;-20.474771950;-43.920046796
172.23.72.174;2023-10-23 11:48:44.541431;-20.474672975;-43.922695968
172.23.72.174;2023-10-23 11:49:17.585157;-20.472113003;-43.923772715
172.23.72.174;2023-10-23 11:49:52.085434;-20.471368258;-43.923679622
172.23.72.174;2023-10-23 11:50:26.049371;-20.470319355;-43.923567450
172.23.72.174;2023-10-23 11:51:00.232576;-20.469497632;-43.923496396
172.23.72.174;2023-10-23 11:51:33.796123;-20.468645194;-43.923488947
172.23.72.174;2023-10-23 11:52:10.720151;-20.466926345;-43.923455212
172.23.72.174;2023-10-23 11:52:44.273132;-20.466285875;-43.925537597
172.23.72.174;2023-10-23 11:53:19.699469;-20.464248569;-43.925888664
172.23.72.174;2023-10-23 11:53:52.652959;-20.463296522;-43.925030964
172.23.72.174;2023-10-23 11:56:36.356588;Erro;Erro;
172.23.72.174;2023-10-23 11:57:11.180588;Erro;Erro;
172.23.72.174;2023-10-23 11:57:43.936860;Erro;Erro;
172.23.72.174;2023-10-23 11:58:20.796986;Erro;Erro;
172.23.72.174;2023-10-23 11:58:53.592634;Erro;Erro;
172.23.72.174;2023-10-23 11:59:28.392630;Erro;Erro;
172.23.72.174;2023-10-23 12:00:03.200602;Erro;Erro;
172.23.72.174;2023-10-23 12:00:35.972595;Erro;Erro;
172.23.72.174;2023-10-23 12:01:10.784830;Erro;Erro;
172.23.72.174;2023-10-23 12:01:43.564438;Erro;Erro;
172.23.72.174;2023-10-23 12:02:20.416860;Erro;Erro;
172.23.72.174;2023-10-23 12:02:53.196607;Erro;Erro;
172.23.72.174;2023-10-23 12:03:28.008626;Erro;Erro;
172.23.72.174;2023-10-23 12:04:00.788614;Erro;Erro;
172.23.72.174;2023-10-23 12:04:35.584643;Erro;Erro;
172.23.72.174;2023-10-23 12:05:10.420610;Erro;Erro;
172.23.72.174;2023-10-23 12:05:43.172659;Erro;Erro;
172.23.72.174;2023-10-23 12:06:20.080615;Erro;Erro;
172.23.72.174;2023-10-23 12:06:54.872634;Erro;Erro;
172.23.72.174;2023-10-23 12:07:27.628642;Erro;Erro;
172.23.72.174;2023-10-23 12:08:02.436867;Erro;Erro;
172.23.72.174;2023-10-23 12:08:37.244615;Erro;Erro;
172.23.72.174;2023-10-23 12:09:10.024627;Erro;Erro;
172.23.72.174;2023-10-23 12:09:42.788845;Erro;Erro;
172.23.72.174;2023-10-23 12:10:19.708668;Erro;Erro;
172.23.72.174;2023-10-23 12:10:54.468677;Erro;Erro;
172.23.72.174;2023-10-23 12:11:27.260647;Erro;Erro;
172.23.72.174;2023-10-23 12:11:49.877969;-20.463206070;-43.925045511
172.23.72.174;2023-10-23 12:12:02.068617;Erro;Erro;
172.23.72.174;2023-10-23 12:12:04.734333;-20.463207667;-43.925046587
172.23.72.174;2023-10-23 12:12:09.920170;-20.463213682;-43.925041649
172.23.72.174;2023-10-23 12:12:36.860625;Erro;Erro;
172.23.72.174;2023-10-23 12:12:44.527243;-20.463117891;-43.925035964
172.23.72.174;2023-10-23 12:13:18.875196;-20.463038649;-43.925051572
172.23.72.174;2023-10-23 12:13:53.139616;-20.462394989;-43.925286175
172.23.72.174;2023-10-23 12:14:26.680487;-20.460833605;-43.924671261
172.23.72.174;2023-10-23 12:15:01.070559;-20.461571219;-43.926649156
172.23.72.174;2023-10-23 12:15:34.242324;-20.464162079;-43.929156444
172.23.72.174;2023-10-23 12:16:09.909437;-20.467007901;-43.930754898
172.23.72.174;2023-10-23 12:16:45.321838;-20.467117303;-43.932359204
172.23.72.174;2023-10-23 12:17:19.129309;-20.464656736;-43.932655906
172.23.72.174;2023-10-23 12:17:53.304475;-20.461831455;-43.932647243
172.23.72.174;2023-10-23 12:18:27.329420;-20.458064531;-43.934276460
172.23.72.174;2023-10-23 12:19:00.963905;-20.455301470;-43.934595472
172.23.72.174;2023-10-23 12:19:35.793318;-20.455315209;-43.934637300
172.23.72.174;2023-10-23 12:20:11.310434;-20.455227216;-43.934660096
172.23.72.174;2023-10-23 12:20:44.494641;-20.455227029;-43.934660318
172.23.72.174;2023-10-23 12:21:18.657114;-20.455227122;-43.934660456
172.23.72.174;2023-10-23 12:21:53.544469;-20.455226799;-43.934660616
172.23.72.174;2023-10-23 12:22:27.633822;-20.455226650;-43.934660623
172.23.72.174;2023-10-23 12:23:01.209310;-20.455233255;-43.934661832
172.23.72.174;2023-10-23 12:23:35.490953;-20.455948671;-43.934730195
172.23.72.174;2023-10-23 12:24:11.761707;-20.458067254;-43.934381027
172.23.72.174;2023-10-23 12:24:45.205328;-20.460205215;-43.933304930
172.23.72.174;2023-10-23 12:25:19.702301;-20.462272639;-43.932531773
172.23.72.174;2023-10-23 12:25:53.946464;-20.464677664;-43.932785161
172.23.72.174;2023-10-23 12:26:28.066118;-20.467045042;-43.932494796
172.23.72.174;2023-10-23 12:27:02.462590;-20.467790120;-43.930954975
172.23.72.174;2023-10-23 12:27:39.073825;-20.468258803;-43.930806370
172.23.72.174;2023-10-23 12:28:13.823586;-20.468147141;-43.930850003
172.23.72.174;2023-10-23 12:28:47.839233;-20.467668130;-43.930770486
172.23.72.174;2023-10-23 12:29:22.033149;-20.464330790;-43.929237756
172.23.72.174;2023-10-23 12:29:55.759546;-20.461593620;-43.926636653
172.23.72.174;2023-10-23 12:30:29.802975;-20.460980246;-43.924810554
172.23.72.174;2023-10-23 12:31:03.849522;-20.459809914;-43.924709420
172.23.72.174;2023-10-23 12:31:40.314990;-20.457481979;-43.923482092
172.23.72.174;2023-10-23 12:32:15.169247;-20.454896688;-43.920903830
172.23.72.174;2023-10-23 12:32:50.515571;-20.451693608;-43.919343631
172.23.72.174;2023-10-23 12:33:22.876589;-20.451632752;-43.919329784
172.23.72.174;2023-10-23 12:33:57.077541;-20.451517911;-43.919300787
172.23.72.174;2023-10-23 12:34:31.008937;-20.451360033;-43.919273916
172.23.72.174;2023-10-23 12:35:05.049367;-20.451360416;-43.919273514
172.23.72.174;2023-10-23 12:35:40.978471;-20.451360388;-43.919273002
172.23.72.174;2023-10-23 12:36:15.083651;-20.451360387;-43.919272786
172.23.72.174;2023-10-23 12:36:49.079199;-20.451360437;-43.919272747
172.23.72.174;2023-10-23 12:37:22.939023;-20.451360394;-43.919272799
172.23.72.174;2023-10-23 12:37:57.528634;-20.451360081;-43.919272875
172.23.72.174;2023-10-23 12:38:31.081780;-20.451359718;-43.919273038
172.23.72.174;2023-10-23 12:39:05.326453;-20.451359508;-43.919273272
172.23.72.174;2023-10-23 12:39:39.963574;-20.451190352;-43.919217460
172.23.72.174;2023-10-23 12:40:15.696088;-20.451048913;-43.919422789
172.23.72.174;2023-10-23 12:40:49.263862;-20.451049034;-43.919422462
172.23.72.174;2023-10-23 12:41:23.680485;-20.451047128;-43.919425037
172.23.72.174;2023-10-23 12:41:57.056754;-20.451046998;-43.919425765
172.23.72.174;2023-10-23 12:42:31.967100;-20.451046930;-43.919425383
172.23.72.174;2023-10-23 12:43:10.005973;-20.451047012;-43.919424935
172.23.72.174;2023-10-23 12:43:44.895082;-20.451046751;-43.919425235
172.23.72.174;2023-10-23 12:44:18.961616;-20.451046627;-43.919425484
172.23.72.174;2023-10-23 12:44:53.464715;-20.451591404;-43.919220755
172.23.72.174;2023-10-23 12:45:27.429424;-20.452439146;-43.919561572
172.23.72.174;2023-10-23 12:46:01.955054;-20.453284190;-43.919932672
172.23.72.174;2023-10-23 12:46:37.244227;-20.454113157;-43.920403020
172.23.72.174;2023-10-23 12:47:13.245539;-20.454913195;-43.920967396
172.23.72.174;2023-10-23 12:47:47.697486;-20.455640066;-43.921556415
172.23.72.174;2023-10-23 12:48:22.932064;-20.456264754;-43.922284109
172.23.72.174;2023-10-23 12:48:57.378798;-20.457263677;-43.923478638
172.23.72.174;2023-10-23 12:49:31.304830;-20.459323061;-43.924710226
172.23.72.174;2023-10-23 12:50:07.512572;-20.461806473;-43.925151684
172.23.72.174;2023-10-23 12:50:45.522861;-20.464254012;-43.926080815
172.23.72.174;2023-10-23 12:51:19.138857;-20.466170943;-43.926040360
172.23.72.174;2023-10-23 12:51:52.912114;-20.466513457;-43.924241667
172.23.72.174;2023-10-23 12:52:27.013418;-20.467492077;-43.923513250
172.23.72.174;2023-10-23 12:53:01.525412;-20.468827565;-43.923585186
172.23.72.174;2023-10-23 12:53:36.858337;-20.470192157;-43.923687569
172.23.72.174;2023-10-23 12:54:13.180236;-20.471807794;-43.923880020
172.23.72.174;2023-10-23 12:54:47.677407;-20.473084453;-43.923771374
172.23.72.174;2023-10-23 12:55:22.085392;-20.474479733;-43.923031674
172.23.72.174;2023-10-23 12:55:56.549407;-20.475083651;-43.920875771
172.23.72.174;2023-10-23 12:56:30.944691;-20.476442332;-43.919455696
172.23.72.174;2023-10-23 12:57:05.649432;-20.476723416;-43.919831998
172.23.72.174;2023-10-23 12:57:40.824829;-20.476755851;-43.919826804
172.23.72.174;2023-10-23 12:58:15.429340;-20.476749509;-43.919829762
172.23.72.174;2023-10-23 12:58:50.285780;-20.475200480;-43.919798679
172.23.72.174;2023-10-23 12:59:24.346072;-20.475091241;-43.922115646
172.23.72.174;2023-10-23 12:59:58.659672;-20.472366726;-43.923805261
172.23.72.174;2023-10-23 13:00:33.303259;-20.470139571;-43.922833789
172.23.72.174;2023-10-23 13:01:09.277410;-20.466149869;-43.921398264
172.23.72.174;2023-10-23 13:01:44.962290;-20.463312961;-43.919541588
172.23.72.174;2023-10-23 13:02:20.287491;-20.461085549;-43.918321190
172.23.72.174;2023-10-23 13:02:53.580739;-20.462271780;-43.919919175
172.23.72.174;2023-10-23 13:03:28.221425;-20.461404280;-43.921186922
172.23.72.174;2023-10-23 13:04:02.331838;-20.459914526;-43.922964054
172.23.72.174;2023-10-23 13:04:44.799307;-20.460634748;-43.924473230
172.23.72.174;2023-10-23 13:05:14.107465;-20.458350351;-43.924248061
172.23.72.174;2023-10-23 13:05:48.954261;-20.456101198;-43.921954673
172.23.72.174;2023-10-23 13:06:23.155548;-20.453018802;-43.919784554
172.23.72.174;2023-10-23 13:06:57.351797;-20.451016545;-43.919068554
172.23.72.174;2023-10-23 13:07:32.412466;-20.451083372;-43.919389607
172.23.72.174;2023-10-23 13:08:08.452029;-20.451075314;-43.919431681
172.23.72.174;2023-10-23 13:08:44.673251;-20.451075858;-43.919431730
172.23.72.174;2023-10-23 13:09:17.956752;-20.451076287;-43.919431908
172.23.72.174;2023-10-23 13:09:52.936762;-20.451076083;-43.919431480
172.23.72.174;2023-10-23 13:10:27.573388;-20.451075811;-43.919431299
172.23.72.174;2023-10-23 13:11:02.507813;-20.451075530;-43.919431362
172.23.72.174;2023-10-23 13:11:38.838253;-20.451075170;-43.919431369
172.23.72.174;2023-10-23 13:12:15.016983;-20.451096509;-43.919188693
172.23.72.174;2023-10-23 13:12:49.523213;-20.451841536;-43.919302960
172.23.72.174;2023-10-23 13:13:23.951240;-20.452702193;-43.919636420
172.23.72.174;2023-10-23 13:13:58.386326;-20.453508909;-43.920052554
172.23.72.174;2023-10-23 13:14:32.741031;-20.454294654;-43.920542905
172.23.72.174;2023-10-23 13:15:08.928910;-20.455101921;-43.921103482
172.23.72.174;2023-10-23 13:15:44.095410;-20.455830551;-43.921712080
172.23.72.174;2023-10-23 13:16:18.737385;-20.456376372;-43.922468743
172.23.72.174;2023-10-23 13:16:52.917425;-20.457732199;-43.923848950
172.23.72.174;2023-10-23 13:17:27.728530;-20.459960451;-43.924760941
172.23.72.174;2023-10-23 13:18:02.494430;-20.462231577;-43.925343421
172.23.72.174;2023-10-23 13:18:39.643184;-20.464761173;-43.926179715
172.23.72.174;2023-10-23 13:19:15.122921;-20.466409224;-43.925094412
172.23.72.174;2023-10-23 13:19:49.229434;-20.466432224;-43.924644042
172.23.72.174;2023-10-23 13:20:23.632931;-20.466622977;-43.923879105
172.23.72.174;2023-10-23 13:20:57.628901;-20.467863350;-43.923562681
172.23.72.174;2023-10-23 13:21:32.331582;-20.469205635;-43.923572319
172.23.72.174;2023-10-23 13:22:09.579975;-20.470634196;-43.923713608
172.23.72.174;2023-10-23 13:22:44.627385;-20.472187911;-43.923973978
172.23.72.174;2023-10-23 13:23:19.466119;-20.473908945;-43.923411357
172.23.72.174;2023-10-23 13:23:53.443543;-20.475321579;-43.921790418
172.23.72.174;2023-10-23 13:24:27.860069;-20.475559231;-43.919814204
172.23.72.174;2023-10-23 13:25:02.925392;-20.476565032;-43.919892683
172.23.72.174;2023-10-23 13:25:38.623631;-20.476760841;-43.919814353
172.23.72.174;2023-10-23 13:26:14.057395;-20.476759578;-43.919812607
172.23.72.174;2023-10-23 13:26:48.633335;-20.476761889;-43.919813164
172.23.72.174;2023-10-23 13:27:23.928746;-20.476763366;-43.919812937
172.23.72.174;2023-10-23 13:27:58.245179;-20.476630282;-43.919863219
172.23.72.174;2023-10-23 13:28:33.072346;-20.475212474;-43.919814382
172.23.72.174;2023-10-23 13:29:08.056504;-20.474985346;-43.920882715
172.23.72.174;2023-10-23 13:29:43.232628;-20.473564096;-43.923468738
172.23.72.174;2023-10-23 13:30:18.069020;-20.472676086;-43.923779758
172.23.72.174;2023-10-23 13:30:52.241649;-20.470431143;-43.922877809
172.23.72.174;2023-10-23 13:31:26.797889;-20.466721238;-43.921638623
172.23.72.174;2023-10-23 13:32:01.303936;-20.463902269;-43.919864918
172.23.72.174;2023-10-23 13:32:38.911166;-20.461559119;-43.918300844
172.23.72.174;2023-10-23 13:33:14.211178;-20.462331526;-43.920059915
172.23.72.174;2023-10-23 13:33:49.113409;-20.461230242;-43.921151899
172.23.72.174;2023-10-23 13:34:23.689411;-20.459941833;-43.923154567
172.23.72.174;2023-10-23 13:34:58.573921;-20.460668462;-43.924310504
172.23.72.174;2023-10-23 13:35:32.869061;-20.461384115;-43.924911498
172.23.72.174;2023-10-23 13:36:10.121366;-20.461888141;-43.923625949
172.23.72.174;2023-10-23 13:36:43.570258;-20.461797493;-43.923256504
172.23.72.174;2023-10-23 13:37:18.914968;-20.461317772;-43.923940497
172.23.72.174;2023-10-23 13:37:52.927148;-20.461570170;-43.923725757
172.23.72.174;2023-10-23 13:40:38.656949;Erro;Erro;
172.23.72.174;2023-10-23 13:41:11.436613;Erro;Erro;
172.23.72.174;2023-10-23 13:41:50.332915;Erro;Erro;
172.23.72.174;2023-10-23 13:42:25.148895;Erro;Erro;
172.23.72.174;2023-10-23 13:42:59.976648;Erro;Erro;
172.23.72.174;2023-10-23 13:43:34.784639;Erro;Erro;
172.23.72.174;2023-10-23 13:44:09.604661;Erro;Erro;
172.23.72.174;2023-10-23 13:44:44.412959;Erro;Erro;
172.23.72.174;2023-10-23 13:45:19.244608;Erro;Erro;
172.23.72.174;2023-10-23 13:45:54.060654;Erro;Erro;
172.23.72.174;2023-10-23 13:46:30.920633;Erro;Erro;
172.23.72.174;2023-10-23 13:47:03.688630;Erro;Erro;
172.23.72.174;2023-10-23 13:47:38.496867;Erro;Erro;
172.23.72.174;2023-10-23 13:48:13.308648;Erro;Erro;
172.23.72.174;2023-10-23 13:48:48.124907;Erro;Erro;
172.23.72.174;2023-10-23 13:49:22.940889;Erro;Erro;
172.23.72.174;2023-10-23 13:49:59.804896;Erro;Erro;
172.23.72.174;2023-10-23 13:50:34.620765;Erro;Erro;
172.23.72.174;2023-10-23 13:51:09.444591;Erro;Erro;
172.23.72.174;2023-10-23 13:51:44.253305;Erro;Erro;
172.23.72.174;2023-10-23 13:52:21.116910;Erro;Erro;
172.23.72.174;2023-10-23 13:52:55.932897;Erro;Erro;
172.23.72.174;2023-10-23 13:53:30.748910;Erro;Erro;
172.23.72.174;2023-10-23 13:54:05.564597;Erro;Erro;
172.23.72.174;2023-10-23 13:54:38.356646;Erro;Erro;
172.23.72.174;2023-10-23 13:55:13.164611;Erro;Erro;
172.23.72.174;2023-10-23 13:55:50.012977;Erro;Erro;
172.23.72.174;2023-10-23 13:56:24.832929;Erro;Erro;
172.23.72.174;2023-10-23 13:56:59.648934;Erro;Erro;
172.23.72.174;2023-10-23 13:57:34.464602;Erro;Erro;
172.23.72.174;2023-10-23 13:58:09.280811;Erro;Erro;
172.23.72.174;2023-10-23 13:58:44.100845;Erro;Erro;
172.23.72.174;2023-10-23 13:59:20.960865;Erro;Erro;
