IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87287,-72,172.23.66.46,UFR 04 - Vila 2
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,0,-92,0.0.0.0,Gateway
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,83368,-86,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,86037,-81,172.23.66.65,UMR 24 -15K | Acima Lavador de báscula
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,46141,-92,172.23.67.157,CM-7951
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,77446,-85,172.23.66.41,UMR 14 - 4H Estrada sentido Batateiro
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,0,-88,172.23.66.16,UFR 06 - 13N
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87280,-76,172.23.67.111,CM-7908
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87589,-90,172.23.67.148,CM-7942
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,42826,-92,172.23.67.166,CM-7960
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87367,-79,172.23.67.127,CM-7925
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,46145,-88,172.23.67.130,CM-7927
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87573,-86,172.23.67.124,CM-7922
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87593,-89,172.23.67.129,Desconhecido
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,86032,-92,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,42949,-79,172.23.67.160,CM-7954
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87279,-83,172.23.67.150,CM-7944
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,93564,-91,172.23.67.210,PM-9905
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,77448,-84,172.23.66.37,UMR 12 - 13T  LINK
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,0,-85,0.0.0.0,Gateway
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,42831,-88,172.23.67.105,CM-7902
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87277,-77,172.23.67.147,CM-7941
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87591,-82,172.23.67.152,CM-7946
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,72711,-88,172.23.66.61,UMR 34 - 4H Estacionamento
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,83413,-91,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87374,-80,172.23.67.102,CM-7902
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,46149,-82,172.23.67.136,CM-7932
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,82151,-90,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,72457,-91,172.23.66.63,UMR 07  -  9F
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,80109,-83,172.23.67.140,CM-7936
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87588,-86,172.23.67.144,Desconhecido
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87283,-83,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87287,-73,172.23.66.46,UFR 04 - Vila 2
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,42825,-77,172.23.67.115,CM-7913
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,86037,-90,172.23.66.65,UMR 24 -15K | Acima Lavador de báscula
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87577,-90,172.23.67.161,CM-7955
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87370,-93,172.23.67.145,CM-7939
